alignments	anticodons	agreement	count	input_file	simulation_n	quant_method
multiple	single	incorrect	222	YAMATseq_MCF7_A	6	shrimp
multiple	multiple	incorrect	131586	YAMATseq_MCF7_A	6	shrimp
single	single	correct	218133	YAMATseq_MCF7_A	7	bowtie2
single	single	incorrect	1747	YAMATseq_MCF7_A	7	bowtie2
multiple	single	correct	662075	YAMATseq_MCF7_A	7	bowtie2
multiple	single	incorrect	949	YAMATseq_MCF7_A	7	bowtie2
multiple	multiple	incorrect	105505	YAMATseq_MCF7_A	7	bowtie2
single	single	correct	195092	YAMATseq_MCF7_A	7	shrimp
single	single	incorrect	1858	YAMATseq_MCF7_A	7	shrimp
multiple	single	correct	650394	YAMATseq_MCF7_A	7	shrimp
multiple	single	incorrect	943	YAMATseq_MCF7_A	7	shrimp
multiple	multiple	incorrect	90592	YAMATseq_MCF7_A	7	shrimp
single	single	correct	231717	YAMATseq_MCF7_A	8	bowtie2
single	single	incorrect	1212	YAMATseq_MCF7_A	8	bowtie2
multiple	single	correct	678281	YAMATseq_MCF7_A	8	bowtie2
multiple	single	incorrect	880	YAMATseq_MCF7_A	8	bowtie2
multiple	multiple	incorrect	85288	YAMATseq_MCF7_A	8	bowtie2
single	single	correct	229493	YAMATseq_MCF7_A	8	shrimp
single	single	incorrect	1926	YAMATseq_MCF7_A	8	shrimp
multiple	single	correct	671753	YAMATseq_MCF7_A	8	shrimp
multiple	single	incorrect	880	YAMATseq_MCF7_A	8	shrimp
multiple	multiple	incorrect	78546	YAMATseq_MCF7_A	8	shrimp
multiple	multiple	incorrect	46511	YAMATseq_MCF7_A	9	bowtie2
multiple	single	incorrect	644	YAMATseq_MCF7_A	9	bowtie2
multiple	single	correct	855191	YAMATseq_MCF7_A	9	bowtie2
single	single	correct	92417	YAMATseq_MCF7_A	9	bowtie2
single	single	incorrect	1088	YAMATseq_MCF7_A	9	bowtie2
single	single	correct	92643	YAMATseq_MCF7_A	9	shrimp
single	single	incorrect	951	YAMATseq_MCF7_A	9	shrimp
multiple	single	incorrect	776	YAMATseq_MCF7_A	9	shrimp
multiple	single	correct	845022	YAMATseq_MCF7_A	9	shrimp
multiple	multiple	incorrect	38997	YAMATseq_MCF7_A	9	shrimp
single	single	correct	448628	YAMATseq_MCF7_B	0	bowtie2
single	single	incorrect	1190	YAMATseq_MCF7_B	0	bowtie2
multiple	multiple	incorrect	18540	YAMATseq_MCF7_B	0	bowtie2
multiple	single	incorrect	354	YAMATseq_MCF7_B	0	bowtie2
multiple	single	correct	523160	YAMATseq_MCF7_B	0	bowtie2
single	single	correct	417219	YAMATseq_MCF7_B	0	shrimp
single	single	incorrect	1411	YAMATseq_MCF7_B	0	shrimp
multiple	multiple	incorrect	13199	YAMATseq_MCF7_B	0	shrimp
multiple	single	incorrect	412	YAMATseq_MCF7_B	0	shrimp
multiple	single	correct	513863	YAMATseq_MCF7_B	0	shrimp
single	single	correct	593414	YAMATseq_MCF7_B	1	bowtie2
single	single	incorrect	814	YAMATseq_MCF7_B	1	bowtie2
multiple	single	correct	361078	YAMATseq_MCF7_B	1	bowtie2
multiple	single	incorrect	166	YAMATseq_MCF7_B	1	bowtie2
multiple	multiple	incorrect	40470	YAMATseq_MCF7_B	1	bowtie2
single	single	correct	591836	YAMATseq_MCF7_B	1	shrimp
single	single	incorrect	1573	YAMATseq_MCF7_B	1	shrimp
multiple	single	correct	347955	YAMATseq_MCF7_B	1	shrimp
multiple	single	incorrect	136	YAMATseq_MCF7_B	1	shrimp
multiple	multiple	incorrect	34749	YAMATseq_MCF7_B	1	shrimp
multiple	multiple	incorrect	99654	YAMATseq_MCF7_B	2	bowtie2
multiple	single	correct	497984	YAMATseq_MCF7_B	2	bowtie2
multiple	single	incorrect	1434	YAMATseq_MCF7_B	2	bowtie2
single	single	correct	338802	YAMATseq_MCF7_B	2	bowtie2
single	single	incorrect	38921	YAMATseq_MCF7_B	2	bowtie2
single	single	correct	309456	YAMATseq_MCF7_B	2	shrimp
single	single	incorrect	53571	YAMATseq_MCF7_B	2	shrimp
multiple	multiple	incorrect	29442	YAMATseq_MCF7_B	2	shrimp
multiple	single	correct	452370	YAMATseq_MCF7_B	2	shrimp
multiple	single	incorrect	402	YAMATseq_MCF7_B	2	shrimp
single	single	correct	530575	YAMATseq_MCF7_B	3	bowtie2
single	single	incorrect	1050	YAMATseq_MCF7_B	3	bowtie2
multiple	multiple	incorrect	57298	YAMATseq_MCF7_B	3	bowtie2
multiple	single	correct	368308	YAMATseq_MCF7_B	3	bowtie2
multiple	single	incorrect	472	YAMATseq_MCF7_B	3	bowtie2
single	single	correct	502517	YAMATseq_MCF7_B	3	shrimp
single	single	incorrect	877	YAMATseq_MCF7_B	3	shrimp
multiple	single	correct	312377	YAMATseq_MCF7_B	3	shrimp
multiple	single	incorrect	453	YAMATseq_MCF7_B	3	shrimp
multiple	multiple	incorrect	50063	YAMATseq_MCF7_B	3	shrimp
single	single	correct	503293	YAMATseq_MCF7_B	4	bowtie2
single	single	incorrect	421	YAMATseq_MCF7_B	4	bowtie2
multiple	multiple	incorrect	26067	YAMATseq_MCF7_B	4	bowtie2
multiple	single	correct	465879	YAMATseq_MCF7_B	4	bowtie2
multiple	single	incorrect	94	YAMATseq_MCF7_B	4	bowtie2
single	single	correct	486759	YAMATseq_MCF7_B	4	shrimp
single	single	incorrect	390	YAMATseq_MCF7_B	4	shrimp
multiple	single	correct	450356	YAMATseq_MCF7_B	4	shrimp
multiple	single	incorrect	105	YAMATseq_MCF7_B	4	shrimp
multiple	multiple	incorrect	24842	YAMATseq_MCF7_B	4	shrimp
single	single	incorrect	1603	YAMATseq_MCF7_B	5	bowtie2
single	single	correct	236455	YAMATseq_MCF7_B	5	bowtie2
multiple	multiple	incorrect	188441	YAMATseq_MCF7_B	5	bowtie2
multiple	single	correct	564010	YAMATseq_MCF7_B	5	bowtie2
multiple	single	incorrect	807	YAMATseq_MCF7_B	5	bowtie2
single	single	correct	226377	YAMATseq_MCF7_B	5	shrimp
single	single	incorrect	2073	YAMATseq_MCF7_B	5	shrimp
multiple	single	correct	549515	YAMATseq_MCF7_B	5	shrimp
multiple	single	incorrect	759	YAMATseq_MCF7_B	5	shrimp
multiple	multiple	incorrect	182371	YAMATseq_MCF7_B	5	shrimp
single	single	correct	173618	YAMATseq_MCF7_B	6	bowtie2
single	single	incorrect	1905	YAMATseq_MCF7_B	6	bowtie2
multiple	multiple	incorrect	214348	YAMATseq_MCF7_B	6	bowtie2
multiple	single	incorrect	1080	YAMATseq_MCF7_B	6	bowtie2
multiple	single	correct	605492	YAMATseq_MCF7_B	6	bowtie2
single	single	correct	167579	YAMATseq_MCF7_B	6	shrimp
single	single	incorrect	2426	YAMATseq_MCF7_B	6	shrimp
multiple	single	correct	599704	YAMATseq_MCF7_B	6	shrimp
multiple	single	incorrect	929	YAMATseq_MCF7_B	6	shrimp
multiple	multiple	incorrect	202189	YAMATseq_MCF7_B	6	shrimp
multiple	single	correct	562610	YAMATseq_MCF7_B	7	bowtie2
multiple	single	incorrect	545	YAMATseq_MCF7_B	7	bowtie2
multiple	multiple	incorrect	66467	YAMATseq_MCF7_B	7	bowtie2
single	single	correct	352401	YAMATseq_MCF7_B	7	bowtie2
single	single	incorrect	1266	YAMATseq_MCF7_B	7	bowtie2
single	single	correct	294250	YAMATseq_MCF7_B	7	shrimp
single	single	incorrect	1830	YAMATseq_MCF7_B	7	shrimp
multiple	single	correct	552085	YAMATseq_MCF7_B	7	shrimp
multiple	single	incorrect	733	YAMATseq_MCF7_B	7	shrimp
multiple	multiple	incorrect	58289	YAMATseq_MCF7_B	7	shrimp
single	single	incorrect	561	YAMATseq_MCF7_B	8	bowtie2
single	single	correct	869046	YAMATseq_MCF7_B	8	bowtie2
multiple	multiple	incorrect	54467	YAMATseq_MCF7_B	8	bowtie2
multiple	single	incorrect	156	YAMATseq_MCF7_B	8	bowtie2
multiple	single	correct	69259	YAMATseq_MCF7_B	8	bowtie2
single	single	correct	837190	YAMATseq_MCF7_B	8	shrimp
single	single	incorrect	655	YAMATseq_MCF7_B	8	shrimp
multiple	single	incorrect	66	YAMATseq_MCF7_B	8	shrimp
multiple	single	correct	67059	YAMATseq_MCF7_B	8	shrimp
multiple	multiple	incorrect	51108	YAMATseq_MCF7_B	8	shrimp
single	single	correct	800889	YAMATseq_MCF7_B	9	bowtie2
single	single	incorrect	1078	YAMATseq_MCF7_B	9	bowtie2
multiple	single	incorrect	546	YAMATseq_MCF7_B	9	bowtie2
multiple	single	correct	125933	YAMATseq_MCF7_B	9	bowtie2
multiple	multiple	incorrect	66874	YAMATseq_MCF7_B	9	bowtie2
single	single	correct	794692	YAMATseq_MCF7_B	9	shrimp
single	single	incorrect	816	YAMATseq_MCF7_B	9	shrimp
multiple	single	incorrect	536	YAMATseq_MCF7_B	9	shrimp
multiple	single	correct	119089	YAMATseq_MCF7_B	9	shrimp
multiple	multiple	incorrect	45833	YAMATseq_MCF7_B	9	shrimp
single	single	correct	381677	YAMATseq_MCF7_C	0	bowtie2
single	single	incorrect	3747	YAMATseq_MCF7_C	0	bowtie2
multiple	single	incorrect	640	YAMATseq_MCF7_C	0	bowtie2
multiple	single	correct	569596	YAMATseq_MCF7_C	0	bowtie2
multiple	multiple	incorrect	24938	YAMATseq_MCF7_C	0	bowtie2
single	single	correct	380491	YAMATseq_MCF7_C	0	shrimp
single	single	incorrect	870	YAMATseq_MCF7_C	0	shrimp
multiple	single	correct	502546	YAMATseq_MCF7_C	0	shrimp
multiple	single	incorrect	512	YAMATseq_MCF7_C	0	shrimp
multiple	multiple	incorrect	14080	YAMATseq_MCF7_C	0	shrimp
single	single	correct	611567	YAMATseq_MCF7_C	1	bowtie2
single	single	incorrect	81018	YAMATseq_MCF7_C	1	bowtie2
multiple	single	incorrect	7780	YAMATseq_MCF7_C	1	bowtie2
multiple	single	correct	228443	YAMATseq_MCF7_C	1	bowtie2
multiple	multiple	incorrect	50839	YAMATseq_MCF7_C	1	bowtie2
single	single	correct	570286	YAMATseq_MCF7_C	1	shrimp
single	single	incorrect	74032	YAMATseq_MCF7_C	1	shrimp
multiple	multiple	incorrect	24582	YAMATseq_MCF7_C	1	shrimp
multiple	single	incorrect	5088	YAMATseq_MCF7_C	1	shrimp
multiple	single	correct	217720	YAMATseq_MCF7_C	1	shrimp
single	single	correct	327486	YAMATseq_MCF7_C	2	bowtie2
single	single	incorrect	1460	YAMATseq_MCF7_C	2	bowtie2
multiple	single	correct	646615	YAMATseq_MCF7_C	2	bowtie2
multiple	single	incorrect	595	YAMATseq_MCF7_C	2	bowtie2
multiple	multiple	incorrect	19940	YAMATseq_MCF7_C	2	bowtie2
single	single	correct	322139	YAMATseq_MCF7_C	2	shrimp
single	single	incorrect	1380	YAMATseq_MCF7_C	2	shrimp
multiple	single	correct	634710	YAMATseq_MCF7_C	2	shrimp
multiple	single	incorrect	519	YAMATseq_MCF7_C	2	shrimp
multiple	multiple	incorrect	14236	YAMATseq_MCF7_C	2	shrimp
single	single	correct	451016	YAMATseq_MCF7_C	3	bowtie2
single	single	incorrect	573	YAMATseq_MCF7_C	3	bowtie2
multiple	single	incorrect	113	YAMATseq_MCF7_C	3	bowtie2
multiple	single	correct	501208	YAMATseq_MCF7_C	3	bowtie2
multiple	multiple	incorrect	42023	YAMATseq_MCF7_C	3	bowtie2
single	single	correct	442944	YAMATseq_MCF7_C	3	shrimp
single	single	incorrect	710	YAMATseq_MCF7_C	3	shrimp
multiple	multiple	incorrect	36361	YAMATseq_MCF7_C	3	shrimp
multiple	single	correct	492521	YAMATseq_MCF7_C	3	shrimp
multiple	single	incorrect	135	YAMATseq_MCF7_C	3	shrimp
multiple	multiple	incorrect	24166	YAMATseq_MCF7_C	4	bowtie2
multiple	single	correct	261387	YAMATseq_MCF7_C	4	bowtie2
multiple	single	incorrect	265	YAMATseq_MCF7_C	4	bowtie2
single	single	correct	706192	YAMATseq_MCF7_C	4	bowtie2
single	single	incorrect	843	YAMATseq_MCF7_C	4	bowtie2
single	single	correct	697902	YAMATseq_MCF7_C	4	shrimp
single	single	incorrect	1190	YAMATseq_MCF7_C	4	shrimp
multiple	single	correct	252096	YAMATseq_MCF7_C	4	shrimp
multiple	single	incorrect	308	YAMATseq_MCF7_C	4	shrimp
multiple	multiple	incorrect	12514	YAMATseq_MCF7_C	4	shrimp
single	single	correct	553396	YAMATseq_MCF7_C	5	bowtie2
single	single	incorrect	1410	YAMATseq_MCF7_C	5	bowtie2
multiple	single	correct	420313	YAMATseq_MCF7_C	5	bowtie2
multiple	single	incorrect	421	YAMATseq_MCF7_C	5	bowtie2
multiple	multiple	incorrect	18536	YAMATseq_MCF7_C	5	bowtie2
single	single	correct	545862	YAMATseq_MCF7_C	5	shrimp
single	single	incorrect	1068	YAMATseq_MCF7_C	5	shrimp
multiple	single	correct	398543	YAMATseq_MCF7_C	5	shrimp
multiple	single	incorrect	350	YAMATseq_MCF7_C	5	shrimp
multiple	multiple	incorrect	13092	YAMATseq_MCF7_C	5	shrimp
single	single	correct	420631	YAMATseq_MCF7_C	6	bowtie2
single	single	incorrect	1167	YAMATseq_MCF7_C	6	bowtie2
multiple	multiple	incorrect	68356	YAMATseq_MCF7_C	6	bowtie2
multiple	single	correct	505794	YAMATseq_MCF7_C	6	bowtie2
multiple	single	incorrect	664	YAMATseq_MCF7_C	6	bowtie2
single	single	correct	419345	YAMATseq_MCF7_C	6	shrimp
single	single	incorrect	1467	YAMATseq_MCF7_C	6	shrimp
multiple	single	correct	491803	YAMATseq_MCF7_C	6	shrimp
multiple	single	incorrect	655	YAMATseq_MCF7_C	6	shrimp
multiple	multiple	incorrect	60323	YAMATseq_MCF7_C	6	shrimp
single	single	correct	528906	YAMATseq_MCF7_C	7	bowtie2
single	single	incorrect	3724	YAMATseq_MCF7_C	7	bowtie2
multiple	multiple	incorrect	319451	YAMATseq_MCF7_C	7	bowtie2
multiple	single	correct	131900	YAMATseq_MCF7_C	7	bowtie2
multiple	single	incorrect	4209	YAMATseq_MCF7_C	7	bowtie2
single	single	correct	476638	YAMATseq_MCF7_C	7	shrimp
single	single	incorrect	3462	YAMATseq_MCF7_C	7	shrimp
multiple	multiple	incorrect	269667	YAMATseq_MCF7_C	7	shrimp
multiple	single	correct	109517	YAMATseq_MCF7_C	7	shrimp
multiple	single	incorrect	4741	YAMATseq_MCF7_C	7	shrimp
single	single	correct	642551	YAMATseq_MCF7_C	8	bowtie2
single	single	incorrect	5518	YAMATseq_MCF7_C	8	bowtie2
multiple	single	incorrect	677	YAMATseq_MCF7_C	8	bowtie2
multiple	single	correct	253770	YAMATseq_MCF7_C	8	bowtie2
multiple	multiple	incorrect	91189	YAMATseq_MCF7_C	8	bowtie2
single	single	correct	631823	YAMATseq_MCF7_C	8	shrimp
single	single	incorrect	5815	YAMATseq_MCF7_C	8	shrimp
multiple	single	incorrect	477	YAMATseq_MCF7_C	8	shrimp
multiple	single	correct	233399	YAMATseq_MCF7_C	8	shrimp
multiple	multiple	incorrect	78558	YAMATseq_MCF7_C	8	shrimp
single	single	correct	500804	YAMATseq_MCF7_C	9	bowtie2
single	single	incorrect	8436	YAMATseq_MCF7_C	9	bowtie2
multiple	single	incorrect	1070	YAMATseq_MCF7_C	9	bowtie2
multiple	single	correct	422211	YAMATseq_MCF7_C	9	bowtie2
multiple	multiple	incorrect	52664	YAMATseq_MCF7_C	9	bowtie2
single	single	correct	459827	YAMATseq_MCF7_C	9	shrimp
single	single	incorrect	4535	YAMATseq_MCF7_C	9	shrimp
multiple	multiple	incorrect	15720	YAMATseq_MCF7_C	9	shrimp
multiple	single	incorrect	816	YAMATseq_MCF7_C	9	shrimp
multiple	single	correct	404281	YAMATseq_MCF7_C	9	shrimp
single	single	correct	397919	YAMATseq_SKBR3_A	0	bowtie2
single	single	incorrect	1236	YAMATseq_SKBR3_A	0	bowtie2
multiple	multiple	incorrect	57067	YAMATseq_SKBR3_A	0	bowtie2
multiple	single	incorrect	292	YAMATseq_SKBR3_A	0	bowtie2
multiple	single	correct	538665	YAMATseq_SKBR3_A	0	bowtie2
single	single	correct	387569	YAMATseq_SKBR3_A	0	shrimp
single	single	incorrect	895	YAMATseq_SKBR3_A	0	shrimp
multiple	single	incorrect	201	YAMATseq_SKBR3_A	0	shrimp
multiple	single	correct	522852	YAMATseq_SKBR3_A	0	shrimp
multiple	multiple	incorrect	48329	YAMATseq_SKBR3_A	0	shrimp
single	single	incorrect	1556	YAMATseq_SKBR3_A	1	bowtie2
single	single	correct	835213	YAMATseq_SKBR3_A	1	bowtie2
multiple	single	correct	87878	YAMATseq_SKBR3_A	1	bowtie2
multiple	single	incorrect	361	YAMATseq_SKBR3_A	1	bowtie2
multiple	multiple	incorrect	16366	YAMATseq_SKBR3_A	1	bowtie2
multiple	single	correct	87548	YAMATseq_SKBR3_A	1	shrimp
multiple	single	incorrect	61	YAMATseq_SKBR3_A	1	shrimp
multiple	multiple	incorrect	12649	YAMATseq_SKBR3_A	1	shrimp
single	single	correct	741931	YAMATseq_SKBR3_A	1	shrimp
single	single	incorrect	892	YAMATseq_SKBR3_A	1	shrimp
single	single	correct	314438	YAMATseq_SKBR3_A	2	bowtie2
single	single	incorrect	1623	YAMATseq_SKBR3_A	2	bowtie2
multiple	single	incorrect	2069	YAMATseq_SKBR3_A	2	bowtie2
multiple	single	correct	535520	YAMATseq_SKBR3_A	2	bowtie2
multiple	multiple	incorrect	138229	YAMATseq_SKBR3_A	2	bowtie2
single	single	correct	308225	YAMATseq_SKBR3_A	2	shrimp
single	single	incorrect	1483	YAMATseq_SKBR3_A	2	shrimp
multiple	single	correct	519006	YAMATseq_SKBR3_A	2	shrimp
multiple	single	incorrect	1830	YAMATseq_SKBR3_A	2	shrimp
multiple	multiple	incorrect	126521	YAMATseq_SKBR3_A	2	shrimp
multiple	single	correct	390262	YAMATseq_SKBR3_A	3	bowtie2
multiple	single	incorrect	185	YAMATseq_SKBR3_A	3	bowtie2
multiple	multiple	incorrect	27352	YAMATseq_SKBR3_A	3	bowtie2
single	single	correct	577406	YAMATseq_SKBR3_A	3	bowtie2
single	single	incorrect	579	YAMATseq_SKBR3_A	3	bowtie2
single	single	correct	549318	YAMATseq_SKBR3_A	3	shrimp
single	single	incorrect	554	YAMATseq_SKBR3_A	3	shrimp
multiple	single	correct	390159	YAMATseq_SKBR3_A	3	shrimp
multiple	single	incorrect	195	YAMATseq_SKBR3_A	3	shrimp
multiple	multiple	incorrect	30265	YAMATseq_SKBR3_A	3	shrimp
single	single	correct	475012	YAMATseq_SKBR3_A	4	bowtie2
single	single	incorrect	2651	YAMATseq_SKBR3_A	4	bowtie2
multiple	multiple	incorrect	151583	YAMATseq_SKBR3_A	4	bowtie2
multiple	single	correct	358608	YAMATseq_SKBR3_A	4	bowtie2
multiple	single	incorrect	618	YAMATseq_SKBR3_A	4	bowtie2
single	single	correct	461678	YAMATseq_SKBR3_A	4	shrimp
single	single	incorrect	2026	YAMATseq_SKBR3_A	4	shrimp
multiple	single	correct	337553	YAMATseq_SKBR3_A	4	shrimp
multiple	single	incorrect	894	YAMATseq_SKBR3_A	4	shrimp
multiple	multiple	incorrect	136940	YAMATseq_SKBR3_A	4	shrimp
single	single	correct	830454	YAMATseq_SKBR3_A	5	bowtie2
single	single	incorrect	562	YAMATseq_SKBR3_A	5	bowtie2
multiple	multiple	incorrect	127323	YAMATseq_SKBR3_A	5	bowtie2
multiple	single	incorrect	81	YAMATseq_SKBR3_A	5	bowtie2
multiple	single	correct	39389	YAMATseq_SKBR3_A	5	bowtie2
single	single	correct	815078	YAMATseq_SKBR3_A	5	shrimp
single	single	incorrect	691	YAMATseq_SKBR3_A	5	shrimp
multiple	single	incorrect	28	YAMATseq_SKBR3_A	5	shrimp
multiple	single	correct	38053	YAMATseq_SKBR3_A	5	shrimp
multiple	multiple	incorrect	121994	YAMATseq_SKBR3_A	5	shrimp
single	single	correct	123340	YAMATseq_SKBR3_A	6	bowtie2
single	single	incorrect	4192	YAMATseq_SKBR3_A	6	bowtie2
multiple	multiple	incorrect	200301	YAMATseq_SKBR3_A	6	bowtie2
multiple	single	incorrect	943	YAMATseq_SKBR3_A	6	bowtie2
multiple	single	correct	658506	YAMATseq_SKBR3_A	6	bowtie2
single	single	correct	134530	YAMATseq_SKBR3_A	6	shrimp
single	single	incorrect	2931	YAMATseq_SKBR3_A	6	shrimp
multiple	multiple	incorrect	164330	YAMATseq_SKBR3_A	6	shrimp
multiple	single	incorrect	758	YAMATseq_SKBR3_A	6	shrimp
multiple	single	correct	585205	YAMATseq_SKBR3_A	6	shrimp
single	single	correct	310737	YAMATseq_SKBR3_A	7	bowtie2
single	single	incorrect	1843	YAMATseq_SKBR3_A	7	bowtie2
multiple	single	correct	496921	YAMATseq_SKBR3_A	7	bowtie2
multiple	single	incorrect	384	YAMATseq_SKBR3_A	7	bowtie2
multiple	multiple	incorrect	186348	YAMATseq_SKBR3_A	7	bowtie2
single	single	correct	304836	YAMATseq_SKBR3_A	7	shrimp
single	single	incorrect	1512	YAMATseq_SKBR3_A	7	shrimp
multiple	single	correct	484108	YAMATseq_SKBR3_A	7	shrimp
multiple	single	incorrect	311	YAMATseq_SKBR3_A	7	shrimp
multiple	multiple	incorrect	183455	YAMATseq_SKBR3_A	7	shrimp
single	single	correct	696149	YAMATseq_SKBR3_A	8	bowtie2
single	single	incorrect	1361	YAMATseq_SKBR3_A	8	bowtie2
multiple	multiple	incorrect	36061	YAMATseq_SKBR3_A	8	bowtie2
multiple	single	incorrect	649	YAMATseq_SKBR3_A	8	bowtie2
multiple	single	correct	246266	YAMATseq_SKBR3_A	8	bowtie2
single	single	correct	678357	YAMATseq_SKBR3_A	8	shrimp
single	single	incorrect	519	YAMATseq_SKBR3_A	8	shrimp
multiple	single	incorrect	549	YAMATseq_SKBR3_A	8	shrimp
multiple	single	correct	230470	YAMATseq_SKBR3_A	8	shrimp
multiple	multiple	incorrect	20305	YAMATseq_SKBR3_A	8	shrimp
single	single	correct	741454	YAMATseq_SKBR3_A	9	bowtie2
single	single	incorrect	457	YAMATseq_SKBR3_A	9	bowtie2
multiple	multiple	incorrect	25407	YAMATseq_SKBR3_A	9	bowtie2
multiple	single	incorrect	118	YAMATseq_SKBR3_A	9	bowtie2
multiple	single	correct	230320	YAMATseq_SKBR3_A	9	bowtie2
single	single	correct	741308	YAMATseq_SKBR3_A	9	shrimp
single	single	incorrect	681	YAMATseq_SKBR3_A	9	shrimp
multiple	single	incorrect	107	YAMATseq_SKBR3_A	9	shrimp
multiple	single	correct	214179	YAMATseq_SKBR3_A	9	shrimp
multiple	multiple	incorrect	22147	YAMATseq_SKBR3_A	9	shrimp
single	single	correct	250277	YAMATseq_SKBR3_B	0	bowtie2
single	single	incorrect	6542	YAMATseq_SKBR3_B	0	bowtie2
multiple	single	incorrect	572	YAMATseq_SKBR3_B	0	bowtie2
multiple	single	correct	679612	YAMATseq_SKBR3_B	0	bowtie2
multiple	multiple	incorrect	47412	YAMATseq_SKBR3_B	0	bowtie2
single	single	correct	242341	YAMATseq_SKBR3_B	0	shrimp
single	single	incorrect	2497	YAMATseq_SKBR3_B	0	shrimp
multiple	multiple	incorrect	38660	YAMATseq_SKBR3_B	0	shrimp
multiple	single	incorrect	362	YAMATseq_SKBR3_B	0	shrimp
multiple	single	correct	645251	YAMATseq_SKBR3_B	0	shrimp
multiple	single	incorrect	1877	YAMATseq_SKBR3_B	1	bowtie2
multiple	single	correct	288591	YAMATseq_SKBR3_B	1	bowtie2
multiple	multiple	incorrect	154759	YAMATseq_SKBR3_B	1	bowtie2
single	single	correct	549972	YAMATseq_SKBR3_B	1	bowtie2
single	single	incorrect	1696	YAMATseq_SKBR3_B	1	bowtie2
single	single	correct	548388	YAMATseq_SKBR3_B	1	shrimp
single	single	incorrect	1629	YAMATseq_SKBR3_B	1	shrimp
multiple	single	correct	280212	YAMATseq_SKBR3_B	1	shrimp
multiple	single	incorrect	2122	YAMATseq_SKBR3_B	1	shrimp
multiple	multiple	incorrect	132865	YAMATseq_SKBR3_B	1	shrimp
single	single	correct	268904	YAMATseq_SKBR3_B	2	bowtie2
single	single	incorrect	3580	YAMATseq_SKBR3_B	2	bowtie2
multiple	multiple	incorrect	256921	YAMATseq_SKBR3_B	2	bowtie2
multiple	single	incorrect	5690	YAMATseq_SKBR3_B	2	bowtie2
multiple	single	correct	452368	YAMATseq_SKBR3_B	2	bowtie2
single	single	incorrect	2960	YAMATseq_SKBR3_B	2	shrimp
single	single	correct	241383	YAMATseq_SKBR3_B	2	shrimp
multiple	single	incorrect	3660	YAMATseq_SKBR3_B	2	shrimp
multiple	single	correct	433044	YAMATseq_SKBR3_B	2	shrimp
multiple	multiple	incorrect	236277	YAMATseq_SKBR3_B	2	shrimp
multiple	multiple	incorrect	17958	YAMATseq_SKBR3_B	3	bowtie2
multiple	single	correct	30319	YAMATseq_SKBR3_B	3	bowtie2
multiple	single	incorrect	13	YAMATseq_SKBR3_B	3	bowtie2
single	single	correct	950130	YAMATseq_SKBR3_B	3	bowtie2
single	single	incorrect	263	YAMATseq_SKBR3_B	3	bowtie2
single	single	correct	948389	YAMATseq_SKBR3_B	3	shrimp
single	single	incorrect	207	YAMATseq_SKBR3_B	3	shrimp
multiple	single	correct	28653	YAMATseq_SKBR3_B	3	shrimp
multiple	single	incorrect	21	YAMATseq_SKBR3_B	3	shrimp
multiple	multiple	incorrect	10455	YAMATseq_SKBR3_B	3	shrimp
single	single	correct	378687	YAMATseq_SKBR3_B	4	bowtie2
single	single	incorrect	878	YAMATseq_SKBR3_B	4	bowtie2
multiple	single	incorrect	1279	YAMATseq_SKBR3_B	4	bowtie2
multiple	single	correct	559658	YAMATseq_SKBR3_B	4	bowtie2
multiple	multiple	incorrect	55619	YAMATseq_SKBR3_B	4	bowtie2
single	single	correct	369759	YAMATseq_SKBR3_B	4	shrimp
single	single	incorrect	980	YAMATseq_SKBR3_B	4	shrimp
multiple	single	incorrect	1179	YAMATseq_SKBR3_B	4	shrimp
multiple	single	correct	554485	YAMATseq_SKBR3_B	4	shrimp
multiple	multiple	incorrect	31158	YAMATseq_SKBR3_B	4	shrimp
single	single	correct	442901	YAMATseq_SKBR3_B	5	bowtie2
single	single	incorrect	6946	YAMATseq_SKBR3_B	5	bowtie2
multiple	multiple	incorrect	41023	YAMATseq_SKBR3_B	5	bowtie2
multiple	single	incorrect	2149	YAMATseq_SKBR3_B	5	bowtie2
multiple	single	correct	500340	YAMATseq_SKBR3_B	5	bowtie2
single	single	correct	474728	YAMATseq_SKBR3_B	5	shrimp
single	single	incorrect	5844	YAMATseq_SKBR3_B	5	shrimp
multiple	single	incorrect	433	YAMATseq_SKBR3_B	5	shrimp
multiple	single	correct	431199	YAMATseq_SKBR3_B	5	shrimp
multiple	multiple	incorrect	34704	YAMATseq_SKBR3_B	5	shrimp
single	single	correct	660828	YAMATseq_SKBR3_B	6	bowtie2
single	single	incorrect	3179	YAMATseq_SKBR3_B	6	bowtie2
multiple	single	correct	294265	YAMATseq_SKBR3_B	6	bowtie2
multiple	single	incorrect	310	YAMATseq_SKBR3_B	6	bowtie2
multiple	multiple	incorrect	25492	YAMATseq_SKBR3_B	6	bowtie2
single	single	correct	624334	YAMATseq_SKBR3_B	6	shrimp
single	single	incorrect	556	YAMATseq_SKBR3_B	6	shrimp
multiple	single	correct	266733	YAMATseq_SKBR3_B	6	shrimp
multiple	single	incorrect	240	YAMATseq_SKBR3_B	6	shrimp
multiple	multiple	incorrect	19111	YAMATseq_SKBR3_B	6	shrimp
single	single	correct	329922	YAMATseq_SKBR3_B	7	bowtie2
single	single	incorrect	2654	YAMATseq_SKBR3_B	7	bowtie2
